State Name,State Abbr,County Name,Has Airport,Has Ferry Terminal,Has Train Station
Texas,TX,Comal County,0,0,1
Massachusetts,MA,Nantucket County,1,1,0
South Carolina,SC,Bamberg County,0,0,1
Texas,TX,Aransas County,0,0,0
Georgia,GA,Berrien County,0,0,0
Indiana,IN,Vermillion County,0,0,0
Michigan,MI,Roscommon County,0,0,0
North Carolina,NC,Alleghany County,0,0,0
California,CA,Lassen County,0,0,0
Virginia,VA,Falls Church City,0,0,0
Florida,FL,Manatee County,1,0,0
Ohio,OH,Muskingum County,1,0,0
Colorado,CO,Chaffee County,0,0,0
Colorado,CO,Crowley County,0,0,0
Colorado,CO,Fremont County,0,0,1
Mississippi,MS,Pearl River County,0,0,0
Mississippi,MS,Perry County,0,0,0
Nebraska,NE,Custer County,0,0,0
Florida,FL,Calhoun County,0,0,0
Kentucky,KY,Kenton County,0,0,0
Iowa,IA,Chickasaw County,0,0,0
Illinois,IL,Dekalb County,0,0,0
Iowa,IA,Hancock County,0,0,0
North Dakota,ND,Stark County,1,0,0
Michigan,MI,Luce County,0,0,0
Oklahoma,OK,Carter County,0,0,1
North Carolina,NC,Pasquotank County,1,0,0
New Mexico,NM,Taos County,1,0,0
Mississippi,MS,Bolivar County,0,0,0
Nevada,NV,Nye County,1,0,0
Tennessee,TN,Hawkins County,0,0,0
North Dakota,ND,Bowman County,0,0,0
Pennsylvania,PA,Fulton County,0,0,0
Louisiana,LA,Lafayette Parish,1,0,1
Texas,TX,Jack County,0,0,0
Illinois,IL,Stark County,0,0,0
Oklahoma,OK,Greer County,0,0,0
Texas,TX,Hemphill County,0,0,0
Idaho,ID,Nez Perce County,1,0,0
South Dakota,SD,Walworth County,1,0,0
California,CA,Napa County,0,0,1
Oklahoma,OK,Cotton County,0,0,0
Missouri,MO,Washington County,0,0,0
New York,NY,Cayuga County,0,0,0
Texas,TX,Shackelford County,0,0,0
Texas,TX,San Jacinto County,0,0,0
Iowa,IA,Dubuque County,1,0,1
Virginia,VA,Goochland County,0,0,0
Kansas,KS,Sherman County,1,0,0
Ohio,OH,Richland County,1,0,0
Illinois,IL,Adams County,1,0,1
Ohio,OH,Champaign County,0,0,0
New Hampshire,NH,Sullivan County,0,0,1
Illinois,IL,Iroquois County,0,0,1
Iowa,IA,Poweshiek County,0,0,0
Ohio,OH,Wayne County,0,0,0
Georgia,GA,Fayette County,0,0,0
Georgia,GA,Hancock County,0,0,0
Texas,TX,Kendall County,0,0,0
New York,NY,Greene County,0,0,0
Virginia,VA,Orange County,0,0,0
Oklahoma,OK,Mccurtain County,0,0,0
Georgia,GA,Tift County,0,0,0
Nebraska,NE,Cass County,0,0,0
South Dakota,SD,Kingsbury County,0,0,0
Wyoming,WY,Converse County,0,0,0
New York,NY,Herkimer County,0,1,0
North Dakota,ND,Logan County,0,0,0
Michigan,MI,Gogebic County,0,0,0
Minnesota,MN,Becker County,0,0,1
Alabama,AL,Marshall County,0,0,0
Tennessee,TN,Union County,0,0,0
West Virginia,WV,Mineral County,0,0,0
Wisconsin,WI,Ashland County,0,1,0
Illinois,IL,Ford County,0,0,0
North Dakota,ND,Emmons County,0,0,0
California,CA,Shasta County,1,0,1
Louisiana,LA,Vermilion Parish,0,0,0
Arkansas,AR,Randolph County,0,0,0
Wisconsin,WI,Oneida County,1,0,0
Louisiana,LA,East Carroll Parish,0,0,0
Louisiana,LA,East Feliciana Parish,0,0,0
Louisiana,LA,St. Bernard Parish,0,1,0
Texas,TX,Wharton County,0,0,0
Alaska,AK,Prince Of Wales-Hyder Census Area,1,1,0
Alaska,AK,Petersburg Borough,1,1,0
Texas,TX,Floyd County,0,0,0
Alaska,AK,Wrangell City And Borough,1,1,0
Kentucky,KY,Madison County,1,1,0
Tennessee,TN,Blount County,1,1,0
Montana,MT,Gallatin County,1,0,0
South Carolina,SC,Darlington County,0,0,0
Alabama,AL,Escambia County,0,0,0
Georgia,GA,Haralson County,0,0,0
Kansas,KS,Allen County,0,0,0
Illinois,IL,Douglas County,0,0,0
Virginia,VA,Greene County,0,0,0
Wisconsin,WI,Waushara County,0,0,0
Arkansas,AR,Izard County,0,0,0
California,CA,Monterey County,1,0,1
New Mexico,NM,Grant County,1,0,0
Missouri,MO,Miller County,0,0,0
North Carolina,NC,Wilkes County,0,0,0
Alaska,AK,Juneau City And Borough,1,1,0
Missouri,MO,Platte County,1,0,0
Missouri,MO,Buchanan County,1,0,0
Alabama,AL,Limestone County,0,0,0
Indiana,IN,Henry County,0,0,0
Nebraska,NE,Polk County,0,0,0
Ohio,OH,Ottawa County,1,1,0
Minnesota,MN,Norman County,0,0,0
Iowa,IA,Shelby County,0,0,0
Maryland,MD,Carroll County,0,0,0
Iowa,IA,Benton County,0,0,0
Kentucky,KY,Martin County,0,0,0
Minnesota,MN,Chisago County,0,0,0
Kentucky,KY,Owsley County,0,0,0
Pennsylvania,PA,Bradford County,0,0,0
West Virginia,WV,Hancock County,0,0,0
Missouri,MO,Cole County,0,0,1
Michigan,MI,Berrien County,0,0,1
Pennsylvania,PA,Huntingdon County,0,0,1
Nebraska,NE,Dawes County,1,0,0
Virginia,VA,Patrick County,0,0,0
Michigan,MI,Montmorency County,0,0,0
Michigan,MI,Oscoda County,0,0,0
New Mexico,NM,Colfax County,0,0,1
Illinois,IL,St. Clair County,1,0,0
Illinois,IL,Washington County,0,0,1
Pennsylvania,PA,Bedford County,0,0,0
Arkansas,AR,Scott County,0,0,0
Kansas,KS,Labette County,0,0,0
Pennsylvania,PA,Lawrence County,0,0,0
Ohio,OH,Harrison County,0,0,0
North Carolina,NC,Alexander County,0,0,0
New Jersey,NJ,Cape May County,1,1,1
New Hampshire,NH,Cheshire County,1,0,0
Minnesota,MN,Marshall County,0,0,0
Virginia,VA,King William County,0,0,0
Colorado,CO,Huerfano County,0,0,0
Texas,TX,Karnes County,0,0,0
Tennessee,TN,Chester County,0,0,0
Illinois,IL,Scott County,0,0,0
Utah,UT,Millard County,0,0,0
Utah,UT,Morgan County,0,0,0
Texas,TX,Kaufman County,0,0,0
Arizona,AZ,Greenlee County,0,0,0
Arizona,AZ,Maricopa County,1,0,1
Michigan,MI,Ogemaw County,0,0,0
Tennessee,TN,Jackson County,0,0,0
Illinois,IL,Richland County,0,0,0
Alabama,AL,Blount County,0,0,0
Montana,MT,Liberty County,0,0,0
Texas,TX,Duval County,0,0,0
Missouri,MO,Ralls County,0,0,0
Texas,TX,Johnson County,0,0,1
Georgia,GA,Clay County,0,0,0
Oregon,OR,Grant County,0,0,0
Oregon,OR,Coos County,1,0,0
Texas,TX,Franklin County,0,0,0
New York,NY,Warren County,1,0,1
Virginia,VA,Madison County,0,0,0
Oklahoma,OK,Atoka County,0,0,0
Illinois,IL,Menard County,0,0,0
Georgia,GA,Bartow County,0,0,0
Florida,FL,Lake County,1,0,0
Oklahoma,OK,Okmulgee County,0,0,0
North Dakota,ND,Sheridan County,0,0,0
Indiana,IN,Fulton County,0,0,0
Kansas,KS,Johnson County,0,0,0
Maryland,MD,Calvert County,0,0,0
Wisconsin,WI,Washburn County,0,0,0
Washington,WA,Jefferson County,0,1,0
Minnesota,MN,Winona County,0,0,1
Mississippi,MS,Warren County,0,1,0
Missouri,MO,Andrew County,0,0,0
Missouri,MO,Montgomery County,0,0,0
Kansas,KS,Cherokee County,0,0,0
North Carolina,NC,Halifax County,0,0,0
New Mexico,NM,Sandoval County,0,0,1
Kentucky,KY,Clay County,0,0,0
Pennsylvania,PA,Clinton County,0,0,0
Oregon,OR,Linn County,0,0,0
Wisconsin,WI,Lafayette County,0,0,0
Oklahoma,OK,Washington County,0,0,0
West Virginia,WV,Preston County,0,0,0
Wisconsin,WI,Waupaca County,0,0,0
Texas,TX,Edwards County,0,0,0
Oregon,OR,Lake County,0,0,0
Missouri,MO,Ozark County,0,0,0
Texas,TX,Waller County,0,0,0
Alabama,AL,Monroe County,0,0,0
Vermont,VT,Essex County,0,0,0
Virginia,VA,Lunenburg County,0,0,0
North Dakota,ND,Traill County,0,0,0
Georgia,GA,Hall County,0,0,1
Georgia,GA,Treutlen County,0,0,0
Georgia,GA,Calhoun County,0,0,0
Wisconsin,WI,Vilas County,0,0,0
Minnesota,MN,Beltrami County,1,0,0
Maryland,MD,Dorchester County,0,0,0
Pennsylvania,PA,Columbia County,0,0,0
Ohio,OH,Clark County,1,0,0
Texas,TX,Maverick County,0,0,0
Arizona,AZ,Pima County,1,0,1
New Mexico,NM,Cibola County,0,0,0
New Jersey,NJ,Burlington County,1,0,0
Vermont,VT,Rutland County,1,0,1
Georgia,GA,Early County,0,0,0
Massachusetts,MA,Dukes County,0,1,0
North Dakota,ND,Mchenry County,0,0,0
Nebraska,NE,Wayne County,0,0,0
North Dakota,ND,Lamoure County,0,0,0
Idaho,ID,Butte County,0,0,0
New Hampshire,NH,Coos County,0,0,1
North Dakota,ND,Kidder County,0,0,0
Texas,TX,Kleberg County,1,0,0
Indiana,IN,Porter County,1,0,1
Mississippi,MS,Newton County,0,0,0
North Carolina,NC,Sampson County,0,0,0
Tennessee,TN,Moore County,0,0,0
Florida,FL,Pinellas County,1,1,0
Illinois,IL,Hamilton County,0,0,0
Arkansas,AR,Perry County,0,0,0
Kansas,KS,Cheyenne County,0,0,0
Colorado,CO,Delta County,0,0,0
Iowa,IA,Wayne County,0,0,0
Texas,TX,Gaines County,0,0,0
Alabama,AL,Marion County,0,0,0
North Carolina,NC,Watauga County,0,0,0
Virginia,VA,Roanoke City,1,0,1
Texas,TX,Martin County,0,0,0
Texas,TX,Bowie County,0,0,0
Utah,UT,Weber County,1,0,1
Missouri,MO,Marion County,0,0,0
New York,NY,Jefferson County,1,1,0
Iowa,IA,Jackson County,0,0,0
North Dakota,ND,Nelson County,0,0,0
New York,NY,Clinton County,1,1,1
Colorado,CO,Garfield County,1,0,1
Missouri,MO,Ray County,0,0,0
Ohio,OH,Hocking County,0,0,0
Alabama,AL,Lowndes County,0,0,0
Georgia,GA,Candler County,0,0,0
Iowa,IA,Linn County,1,0,0
California,CA,Trinity County,0,0,0
Georgia,GA,Muscogee County,1,0,0
Mississippi,MS,Tallahatchie County,0,0,0
Kansas,KS,Atchison County,0,0,0
Texas,TX,Andrews County,0,0,0
Ohio,OH,Miami County,0,0,1
Texas,TX,Potter County,1,0,0
Oklahoma,OK,Seminole County,0,0,0
South Carolina,SC,Aiken County,0,0,0
California,CA,Mendocino County,1,0,1
Virginia,VA,Chesapeake City,0,0,0
Wyoming,WY,Sweetwater County,1,0,0
Texas,TX,Garza County,0,0,0
West Virginia,WV,Hardy County,0,0,0
Wisconsin,WI,Ozaukee County,0,0,0
Tennessee,TN,Sullivan County,1,0,0
South Carolina,SC,Laurens County,0,0,0
Wyoming,WY,Crook County,0,0,0
Wisconsin,WI,Sheboygan County,0,0,0
Massachusetts,MA,Hampden County,1,0,1
Texas,TX,Caldwell County,1,0,0
Kansas,KS,Cloud County,0,0,0
California,CA,Inyo County,1,0,0
Alabama,AL,Coosa County,0,0,0
Iowa,IA,Dickinson County,0,0,0
Kentucky,KY,Harlan County,0,0,0
Kansas,KS,Geary County,1,0,0
Pennsylvania,PA,Berks County,1,0,1
Tennessee,TN,Carter County,0,0,0
Minnesota,MN,Lyon County,0,0,0
Virginia,VA,Charlotte County,0,0,0
Tennessee,TN,Washington County,0,0,0
South Carolina,SC,Newberry County,0,0,0
Virginia,VA,Isle Of Wight County,0,0,0
Oregon,OR,Wheeler County,0,0,0
Missouri,MO,Butler County,0,0,1
Louisiana,LA,Iberville Parish,0,1,0
Mississippi,MS,Sharkey County,0,0,0
Virginia,VA,Fauquier County,0,0,0
Virginia,VA,Radford City,0,0,0
Nevada,NV,Douglas County,0,0,0
Florida,FL,Franklin County,0,1,0
Indiana,IN,Greene County,0,0,0
Indiana,IN,Rush County,0,0,0
Wisconsin,WI,Washington County,0,0,0
Missouri,MO,Laclede County,0,0,0
Pennsylvania,PA,Mercer County,0,0,0
Arkansas,AR,Craighead County,1,0,0
Missouri,MO,Saline County,0,0,0
Illinois,IL,White County,0,0,0
Illinois,IL,De Witt County,0,0,0
Nevada,NV,White Pine County,1,0,0
Minnesota,MN,Goodhue County,0,0,1
North Carolina,NC,Swain County,0,0,1
Florida,FL,Pasco County,0,0,0
Florida,FL,Sumter County,0,0,0
New York,NY,Nassau County,0,0,1
North Dakota,ND,Steele County,0,0,0
Indiana,IN,Vanderburgh County,1,0,0
Missouri,MO,Franklin County,0,0,1
North Carolina,NC,Avery County,0,0,0
West Virginia,WV,Wood County,1,1,0
Wisconsin,WI,Bayfield County,0,1,0
Tennessee,TN,Stewart County,0,1,0
Wisconsin,WI,Portage County,0,0,0
South Carolina,SC,Lexington County,1,0,0
Maryland,MD,Anne Arundel County,1,1,1
Wisconsin,WI,Fond Du Lac County,0,0,0
West Virginia,WV,Webster County,0,0,0
Wisconsin,WI,Kewaunee County,0,0,0
Texas,TX,Parmer County,0,0,0
Oklahoma,OK,Woods County,0,0,0
Kentucky,KY,Elliott County,0,0,0
Massachusetts,MA,Berkshire County,0,0,1
Missouri,MO,Chariton County,0,0,0
Colorado,CO,Rio Blanco County,0,0,0
Colorado,CO,Morgan County,0,0,1
Oregon,OR,Malheur County,1,1,0
New Jersey,NJ,Middlesex County,0,0,1
Kansas,KS,Russell County,1,0,0
Illinois,IL,Putnam County,0,0,0
South Dakota,SD,Haakon County,0,0,0
Tennessee,TN,Macon County,0,0,0
Arkansas,AR,Cleburne County,0,0,0
Alabama,AL,Pike County,1,0,0
Idaho,ID,Adams County,0,0,0
Massachusetts,MA,Bristol County,1,0,1
Pennsylvania,PA,Schuylkill County,0,0,1
North Dakota,ND,Wells County,0,0,0
North Carolina,NC,Cleveland County,0,0,0
Arkansas,AR,Hot Spring County,0,0,1
Maryland,MD,Frederick County,0,0,1
Illinois,IL,Schuyler County,0,0,0
California,CA,Mono County,0,1,0
California,CA,Tuolumne County,0,1,0
New Mexico,NM,Doña Ana County,1,0,0
Georgia,GA,Crisp County,0,0,1
Arkansas,AR,Columbia County,0,0,0
North Dakota,ND,Griggs County,0,0,0
California,CA,Solano County,1,1,1
Iowa,IA,Clayton County,0,1,0
Texas,TX,Titus County,0,0,0
West Virginia,WV,Hampshire County,0,0,0
North Carolina,NC,Moore County,0,0,1
Kansas,KS,Barton County,0,0,0
North Dakota,ND,Slope County,0,0,0
Louisiana,LA,Richland Parish,0,0,0
Nebraska,NE,Garfield County,0,0,0
Louisiana,LA,St. Martin Parish,0,0,0
Alabama,AL,Sumter County,0,0,0
Alabama,AL,Winston County,0,0,0
Florida,FL,Seminole County,1,0,1
Mississippi,MS,Forrest County,1,0,1
Michigan,MI,Ingham County,0,0,1
Kansas,KS,Shawnee County,1,0,1
South Dakota,SD,Hanson County,0,0,0
Minnesota,MN,Itasca County,0,0,0
Colorado,CO,Lincoln County,0,0,0
New York,NY,Madison County,0,0,0
New York,NY,Washington County,0,0,1
Indiana,IN,Johnson County,0,0,0
Texas,TX,Terry County,0,0,0
New Mexico,NM,Harding County,0,0,0
Alabama,AL,Talladega County,0,0,0
Wisconsin,WI,Langlade County,0,0,0
Texas,TX,Foard County,0,0,0
Iowa,IA,Buena Vista County,0,0,0
Iowa,IA,Mills County,0,0,0
Texas,TX,Real County,0,0,0
Ohio,OH,Delaware County,0,0,0
North Carolina,NC,Forsyth County,1,0,0
Nevada,NV,Carson City,0,0,1
Iowa,IA,Dallas County,0,0,0
Texas,TX,Carson County,0,0,0
Georgia,GA,Sumter County,0,0,1
Missouri,MO,Wayne County,0,0,0
South Carolina,SC,Anderson County,1,0,0
Wyoming,WY,Carbon County,1,0,0
Montana,MT,Silver Bow County,1,0,0
Illinois,IL,Stephenson County,0,0,0
Michigan,MI,Lapeer County,0,0,1
Louisiana,LA,Claiborne Parish,0,0,0
Mississippi,MS,Yalobusha County,0,0,0
Michigan,MI,Kalkaska County,0,0,0
Louisiana,LA,Evangeline Parish,0,0,0
Tennessee,TN,Hardeman County,0,0,0
Arizona,AZ,Cochise County,1,0,1
New Mexico,NM,Hidalgo County,0,0,1
North Dakota,ND,Divide County,0,0,0
California,CA,San Bernardino County,1,0,1
Colorado,CO,Montezuma County,1,0,0
Mississippi,MS,Clarke County,0,0,0
Iowa,IA,Marion County,0,0,0
Nebraska,NE,Douglas County,1,0,1
Virginia,VA,Fairfax City,0,0,0
Oklahoma,OK,Harmon County,0,0,0
Missouri,MO,Cedar County,0,0,0
Georgia,GA,Clarke County,1,0,0
Idaho,ID,Valley County,1,0,0
Texas,TX,Knox County,0,0,0
Arkansas,AR,Ouachita County,0,0,0
Ohio,OH,Darke County,0,0,0
Oklahoma,OK,Kay County,1,0,0
South Dakota,SD,Dewey County,0,0,0
Oregon,OR,Tillamook County,0,0,1
Georgia,GA,Coweta County,0,0,0
Mississippi,MS,Simpson County,0,0,0
Mississippi,MS,Stone County,0,0,0
California,CA,Contra Costa County,1,1,1
Tennessee,TN,Carroll County,0,0,0
Virginia,VA,Henrico County,1,0,1
Indiana,IN,Owen County,0,0,0
New York,NY,Westchester County,1,1,1
Missouri,MO,Bollinger County,0,0,0
West Virginia,WV,Mcdowell County,0,0,0
West Virginia,WV,Harrison County,1,0,0
North Carolina,NC,Granville County,0,0,0
Nebraska,NE,Pierce County,0,0,0
Georgia,GA,Bleckley County,0,0,0
Georgia,GA,Burke County,0,0,0
Illinois,IL,Union County,0,0,0
Illinois,IL,Kankakee County,1,0,1
North Dakota,ND,Mcintosh County,0,0,0
Nebraska,NE,Platte County,1,0,0
North Carolina,NC,Warren County,0,0,0
Georgia,GA,Marion County,0,0,0
South Dakota,SD,Clay County,0,0,0
Delaware,DE,Sussex County,0,1,0
Georgia,GA,Jasper County,0,0,0
Missouri,MO,Randolph County,0,0,0
Kansas,KS,Butler County,0,0,0
Texas,TX,Hays County,0,0,1
Texas,TX,Medina County,0,0,0
Michigan,MI,Mason County,0,1,0
South Carolina,SC,Beaufort County,1,1,0
South Dakota,SD,Yankton County,1,0,0
Wisconsin,WI,Rock County,0,0,0
South Carolina,SC,Pickens County,0,0,1
Washington,WA,Columbia County,0,0,0
Indiana,IN,Clinton County,0,0,0
Illinois,IL,Clinton County,0,0,0
Idaho,ID,Minidoka County,0,0,0
Pennsylvania,PA,Sullivan County,0,0,0
Mississippi,MS,Rankin County,1,0,0
Texas,TX,Motley County,0,0,0
Oregon,OR,Lane County,1,0,0
Texas,TX,Wichita County,1,0,0
Michigan,MI,Shiawassee County,0,0,1
Kansas,KS,Jewell County,0,0,0
Kansas,KS,Mitchell County,0,0,0
Florida,FL,Bradford County,0,0,0
Mississippi,MS,Marion County,0,0,0
Mississippi,MS,George County,0,0,0
Illinois,IL,Jo Daviess County,0,0,0
Indiana,IN,Hancock County,0,0,0
Virginia,VA,Franklin City,0,0,0
Texas,TX,Midland County,1,0,0
Kansas,KS,Scott County,0,0,0
Montana,MT,Cascade County,1,0,0
Virginia,VA,Harrisonburg City,0,0,0
Illinois,IL,Williamson County,1,0,0
Montana,MT,Flathead County,1,0,1
Kansas,KS,Stevens County,0,0,0
Kentucky,KY,Fayette County,1,0,0
Kentucky,KY,Hancock County,0,0,0
South Dakota,SD,Brown County,1,0,0
West Virginia,WV,Barbour County,0,0,0
Tennessee,TN,Wayne County,0,0,0
Nebraska,NE,Box Butte County,1,0,0
Pennsylvania,PA,Northumberland County,0,0,0
Texas,TX,Victoria County,1,0,0
Virginia,VA,Buena Vista City,0,0,0
Michigan,MI,St. Clair County,0,1,1
Nebraska,NE,Thurston County,0,0,0
Vermont,VT,Lamoille County,0,0,0
Virginia,VA,Franklin County,0,0,0
Oklahoma,OK,Blaine County,0,0,0
Washington,WA,Kittitas County,0,0,0
Indiana,IN,Randolph County,0,0,0
Utah,UT,Kane County,0,1,0
West Virginia,WV,Tucker County,0,0,1
Wisconsin,WI,Crawford County,0,0,0
Alabama,AL,Jackson County,0,0,0
Iowa,IA,Mahaska County,0,0,0
Kansas,KS,Douglas County,0,0,1
Kentucky,KY,Daviess County,1,0,0
Kentucky,KY,Powell County,0,0,0
Missouri,MO,Jasper County,1,0,1
Oregon,OR,Union County,0,0,1
Georgia,GA,Henry County,0,0,0
North Dakota,ND,Adams County,0,0,0
North Carolina,NC,Pamlico County,0,1,0
Kentucky,KY,Graves County,0,0,0
Pennsylvania,PA,Cambria County,1,0,1
Tennessee,TN,Mcminn County,0,0,0
Michigan,MI,Livingston County,0,0,0
Colorado,CO,Adams County,0,0,1
Pennsylvania,PA,Lackawanna County,0,0,0
Oklahoma,OK,Pontotoc County,1,0,0
Oklahoma,OK,Creek County,0,0,0
Texas,TX,Tyler County,0,0,0
Tennessee,TN,Van Buren County,0,0,0
Oklahoma,OK,Pottawatomie County,0,0,0
New Mexico,NM,Socorro County,0,0,0
Georgia,GA,Atkinson County,0,0,0
Florida,FL,Duval County,1,1,1
Texas,TX,Falls County,0,0,0
Arkansas,AR,Yell County,0,0,0
Kansas,KS,Comanche County,0,0,0
Kentucky,KY,Jessamine County,0,1,0
Kentucky,KY,Monroe County,0,1,0
Oklahoma,OK,Kiowa County,1,0,0
South Dakota,SD,Lake County,0,0,0
North Carolina,NC,Caswell County,0,0,0
Texas,TX,Presidio County,0,0,0
Ohio,OH,Greene County,1,0,0
Texas,TX,Willacy County,0,0,0
New Mexico,NM,Los Alamos County,0,0,0
Alaska,AK,Kenai Peninsula Borough,1,1,1
Alabama,AL,Baldwin County,0,1,1
Iowa,IA,Appanoose County,0,0,0
Virginia,VA,New Kent County,0,0,0
Georgia,GA,Talbot County,0,0,0
New York,NY,Lewis County,0,0,0
West Virginia,WV,Clay County,0,0,0
Indiana,IN,Jefferson County,0,0,0
Virginia,VA,Bedford County,0,0,0
New Mexico,NM,Mora County,0,0,0
Nebraska,NE,Boone County,0,0,0
Missouri,MO,Oregon County,0,0,0
Tennessee,TN,Houston County,0,1,0
Pennsylvania,PA,Wyoming County,0,0,0
North Carolina,NC,Lenoir County,1,0,0
Indiana,IN,Vigo County,1,0,0
Indiana,IN,Elkhart County,0,0,1
Virginia,VA,Grayson County,0,0,0
Texas,TX,Lubbock County,1,0,0
Minnesota,MN,Meeker County,0,0,0
Ohio,OH,Ashland County,0,0,0
Nebraska,NE,Madison County,1,0,0
Florida,FL,Martin County,0,0,0
Colorado,CO,Mineral County,0,0,0
Georgia,GA,Dawson County,0,0,0
Georgia,GA,Johnson County,0,0,0
Arkansas,AR,Monroe County,0,0,0
Missouri,MO,Dallas County,0,0,0
Virginia,VA,Pittsylvania County,0,0,0
Alaska,AK,Denali Borough,1,0,1
Kansas,KS,Pawnee County,0,0,0
Kansas,KS,Wyandotte County,0,0,0
Florida,FL,Dixie County,0,0,0
Michigan,MI,Tuscola County,0,0,0
Alaska,AK,Southeast Fairbanks Census Area,1,0,0
Kansas,KS,Graham County,0,0,0
Louisiana,LA,St. Landry Parish,0,0,0
Tennessee,TN,Giles County,0,0,0
Ohio,OH,Lucas County,1,0,1
Arkansas,AR,Mississippi County,1,0,0
Indiana,IN,Floyd County,0,0,0
Kansas,KS,Morton County,0,0,0
Kentucky,KY,Grant County,0,0,0
Kentucky,KY,Taylor County,0,0,0
North Carolina,NC,Graham County,0,0,0
West Virginia,WV,Logan County,0,0,0
West Virginia,WV,Pleasants County,0,0,0
Virginia,VA,Giles County,0,0,0
West Virginia,WV,Fayette County,0,0,1
Washington,WA,Snohomish County,1,1,1
New Mexico,NM,Eddy County,1,0,1
Nebraska,NE,Mcpherson County,0,0,0
Nebraska,NE,Red Willow County,1,0,1
Nebraska,NE,Rock County,0,0,0
Tennessee,TN,Humphreys County,0,0,0
Illinois,IL,Mason County,0,0,0
Virginia,VA,Wythe County,0,0,0
Georgia,GA,Washington County,0,0,0
Washington,WA,Yakima County,1,0,0
Arkansas,AR,Washington County,1,0,0
Texas,TX,Henderson County,0,0,0
Wisconsin,WI,Eau Claire County,0,0,0
Tennessee,TN,Sequatchie County,0,0,0
Texas,TX,Walker County,1,0,0
Arizona,AZ,Coconino County,1,0,1
Kansas,KS,Sumner County,0,0,0
Michigan,MI,Oceana County,0,0,0
Minnesota,MN,Kanabec County,0,0,0
Ohio,OH,Ashtabula County,1,0,0
California,CA,Alpine County,0,0,0
Texas,TX,Galveston County,1,1,0
Alabama,AL,Bullock County,0,0,0
Illinois,IL,Livingston County,0,0,1
Ohio,OH,Preble County,0,0,0
Ohio,OH,Jackson County,0,0,0
Texas,TX,Harris County,1,1,1
Massachusetts,MA,Middlesex County,1,1,1
Texas,TX,Dawson County,0,0,0
New York,NY,Ontario County,0,0,0
Alabama,AL,Autauga County,0,0,0
Kansas,KS,Miami County,0,0,0
Georgia,GA,Dodge County,0,0,0
New York,NY,Cortland County,0,0,0
Georgia,GA,Camden County,0,1,0
Michigan,MI,Washtenaw County,0,0,1
Indiana,IN,Lagrange County,0,0,0
Texas,TX,Pecos County,1,0,0
Georgia,GA,Peach County,0,0,0
Georgia,GA,White County,0,0,0
Georgia,GA,Jefferson County,0,0,0
Wisconsin,WI,Oconto County,0,0,0
Texas,TX,Nacogdoches County,0,0,0
Rhode Island,RI,Washington County,1,1,1
Washington,WA,Okanogan County,0,0,0
Washington,WA,Spokane County,1,0,1
Wisconsin,WI,Forest County,0,0,1
Wisconsin,WI,Sawyer County,1,0,0
New Jersey,NJ,Hudson County,0,1,1
Ohio,OH,Stark County,0,0,1
Texas,TX,Guadalupe County,1,0,0
Washington,WA,Island County,1,1,0
West Virginia,WV,Jefferson County,0,0,1
Virginia,VA,Prince William County,0,0,1
Pennsylvania,PA,Chester County,0,0,1
West Virginia,WV,Mercer County,1,0,0
Tennessee,TN,Roane County,0,0,0
Washington,WA,Clallam County,1,1,0
Washington,WA,Stevens County,0,1,0
Iowa,IA,Van Buren County,0,0,0
Nebraska,NE,Gosper County,0,0,0
Mississippi,MS,Monroe County,0,0,0
Florida,FL,Escambia County,1,0,1
Texas,TX,Tarrant County,1,0,1
Maryland,MD,Prince George'S County,1,1,1
Virginia,VA,Scott County,0,0,0
Texas,TX,Jackson County,0,0,0
Oklahoma,OK,Love County,0,0,0
Georgia,GA,Twiggs County,0,0,0
Ohio,OH,Mahoning County,0,0,0
Alabama,AL,Macon County,0,0,0
Illinois,IL,Wayne County,0,0,0
Texas,TX,Swisher County,0,0,0
Missouri,MO,Osage County,0,0,0
Illinois,IL,Kane County,0,0,1
California,CA,El Dorado County,1,1,1
South Carolina,SC,Kershaw County,0,0,1
North Carolina,NC,Gates County,0,0,0
Colorado,CO,Otero County,0,0,1
Oregon,OR,Douglas County,0,0,1
Pennsylvania,PA,Monroe County,0,0,0
Arkansas,AR,Newton County,0,0,0
North Dakota,ND,Cavalier County,0,0,0
Oklahoma,OK,Noble County,0,0,0
Kansas,KS,Gove County,0,0,0
Louisiana,LA,Pointe Coupee Parish,0,1,0
Nebraska,NE,Gage County,0,0,0
Alabama,AL,St. Clair County,0,0,0
Mississippi,MS,Scott County,0,0,0
Georgia,GA,Dougherty County,1,0,0
Indiana,IN,Harrison County,0,0,0
Idaho,ID,Bonner County,0,0,1
Georgia,GA,Catoosa County,0,0,0
Louisiana,LA,Lasalle Parish,0,0,0
Maine,ME,Waldo County,0,1,0
Maryland,MD,Howard County,0,0,1
Utah,UT,Salt Lake County,1,0,1
Florida,FL,Monroe County,1,1,0
Ohio,OH,Tuscarawas County,0,0,0
New York,NY,Richmond County,0,1,0
Ohio,OH,Highland County,0,0,0
Minnesota,MN,Lake Of The Woods County,1,0,0
Idaho,ID,Bingham County,0,0,0
South Carolina,SC,Greenville County,1,0,1
South Dakota,SD,Lyman County,0,0,0
Wisconsin,WI,Trempealeau County,0,0,0
California,CA,Yolo County,0,0,1
Texas,TX,Sterling County,0,0,0
Texas,TX,Winkler County,1,0,0
